DARUSDT;02/18/2023 08:29:59;02/18/2023 08:44:59;0.23562;0.23565000000000003;0.012730744748580521;0.23549;0.23513;-0.1531067919874109;0.23596999999999999;0.23614;0.07199119166596235;
DARUSDT;02/18/2023 08:14:59;02/18/2023 08:29:59;0.23447999999999997;0.2360575;0.6682693835188618;0.2353575;0.2357;0.14531183708103335;0.23586999999999997;0.23661;0.3127509403660109;
DARUSDT;02/18/2023 07:59:59;02/18/2023 08:14:59;0.23635000000000003;0.236625;0.1162176439513871;0.23756000000000002;0.23578;-0.7549410467384985;0.23858000000000001;0.23725;-0.560590094836681;
DARUSDT;02/18/2023 07:44:59;02/18/2023 07:59:59;0.23801999999999998;0.2378925;-0.05359563668462639;0.2385975;0.23708;-0.6400792981272048;0.23936000000000002;0.23863;-0.30591291958262096;
DARUSDT;02/18/2023 07:29:59;02/18/2023 07:44:59;0.23738;0.238225;0.35470668485674667;0.23773749999999996;0.23781;0.030486522854392527;0.23767;0.23868;0.42316071727836885;
DARUSDT;02/18/2023 07:14:59;02/18/2023 07:29:59;0.23797000000000001;0.2378525;-0.04940036367077091;0.23814000000000007;0.2376;-0.22727272727275596;0.23879999999999998;0.238;-0.3361344537815106;
DARUSDT;02/18/2023 06:59:59;02/18/2023 07:14:59;0.2377;0.23796750000000003;0.11241030813032518;0.23758249999999995;0.23782;0.0998654444538126;0.23726999999999998;0.23833;0.4447614651953197;
DARUSDT;02/18/2023 06:44:59;02/18/2023 06:59:59;0.23761999999999997;0.23779499999999998;0.07359280052146114;0.23796000000000003;0.23767;-0.12201792401230287;0.23854;0.23786;-0.285882451862446;
DARUSDT;02/18/2023 06:29:59;02/18/2023 06:44:59;0.23800000000000002;0.2380075;0.0031511612029005904;0.23847;0.23764;-0.3492678000336633;0.23869999999999997;0.23845;-0.10484378276367057;
DARUSDT;02/18/2023 06:14:59;02/18/2023 06:29:59;0.23761000000000002;0.238055;0.18693159143894195;0.2380425;0.23766;-0.1609442060085753;0.2386;0.23836;-0.10068803490519297;
DARUSDT;02/18/2023 05:59:59;02/18/2023 06:14:59;0.23700999999999997;0.23764;0.2651068843629101;0.23728249999999998;0.23732;0.01580144951964589;0.23755;0.23802;0.19746239811780447;
DARUSDT;02/18/2023 05:44:59;02/18/2023 05:59:59;0.23716;0.2372375;0.032667685336416195;0.23715;0.23703;-0.050626502974310844;0.23714000000000002;0.23744;0.12634770889487648;
DARUSDT;02/18/2023 05:29:59;02/18/2023 05:44:59;0.23687000000000002;0.2371925;0.1359655132434523;0.2371625;0.23705;-0.04745834212190998;0.23718000000000003;0.23733;0.06320313487548286;
DARUSDT;02/18/2023 05:14:59;02/18/2023 05:29:59;0.23742;0.237235;-0.07798174805572142;0.237635;0.23694;-0.2933232041867144;0.23853999999999997;0.23752;-0.42943752105084426;
DARUSDT;02/18/2023 04:59:59;02/18/2023 05:14:59;0.23669;0.2373075;0.26021090778841505;0.23695750000000002;0.23701;0.022150964094334886;0.23689000000000002;0.23786;0.40780290927435087;
DARUSDT;02/18/2023 04:44:59;02/18/2023 04:59:59;0.23641;0.23698;0.240526626719549;0.23719749999999995;0.2366;-0.25253592561282556;0.23757999999999999;0.23718;-0.16864828400370338;
DARUSDT;02/18/2023 04:29:59;02/18/2023 04:44:59;0.23684999999999998;0.23700249999999998;0.06434531281315592;0.23706000000000002;0.23651;-0.23254830662552226;0.23783999999999997;0.23747;-0.15580915484060365;
DARUSDT;02/18/2023 04:14:59;02/18/2023 04:29:59;0.23632999999999998;0.2368075;0.2016405730392912;0.23646749999999997;0.23661;0.06022568784075805;0.23681000000000002;0.23736;0.23171553758003335;
